Sprängskiss-ID,Sprängskiss-namn,Referens,Art.nr,Artikelnamn,Mängd,Kommentar,Länk,Sprängskiss-bild,Koordinater
HVA_PL-000027754,STYRNING,22,731232001,MUTTER (HEXAGON),2,,https://portal.husqvarnagroup.com/se/spare-parts/?part=731232001,https://p3.aprimocdn.net/husqvarna/48b3cf5c-f51d-4fed-acba-adfb0112b766/AW-025876_HighResPng.png,"683;1593;712;1629"
HVA_PL-000027754,STYRNING,23,544427301,WIRESTYRNING,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=544427301,https://p3.aprimocdn.net/husqvarna/48b3cf5c-f51d-4fed-acba-adfb0112b766/AW-025876_HighResPng.png,"758;1623;786;1660"
HVA_PL-000027754,STYRNING,24,732212051,MUTTER,2,,https://portal.husqvarnagroup.com/se/spare-parts/?part=732212051,https://p3.aprimocdn.net/husqvarna/48b3cf5c-f51d-4fed-acba-adfb0112b766/AW-025876_HighResPng.png,"170;1800;198;1836"
HVA_PL-000027754,STYRNING,25,593947201,RATTSTÅNG,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=593947201,https://p3.aprimocdn.net/husqvarna/48b3cf5c-f51d-4fed-acba-adfb0112b766/AW-025876_HighResPng.png,"879;704;908;740"
HVA_PL-000027754,STYRNING,26,584155601,FÄSTE,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=584155601,https://p3.aprimocdn.net/husqvarna/48b3cf5c-f51d-4fed-acba-adfb0112b766/AW-025876_HighResPng.png,"774;568;802;605"
HVA_PL-000027754,STYRNING,27,583899701,FÄSTE,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=583899701,https://p3.aprimocdn.net/husqvarna/48b3cf5c-f51d-4fed-acba-adfb0112b766/AW-025876_HighResPng.png,"1203;1172;1232;1208"
HVA_PL-000027754,STYRNING,28,735311700,SPÅRRING,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=735311700,https://p3.aprimocdn.net/husqvarna/48b3cf5c-f51d-4fed-acba-adfb0112b766/AW-025876_HighResPng.png,"1061;1223;1090;1260"
HVA_PL-000027754,STYRNING,29,506570104,SKRUV EHHFM,4,,https://portal.husqvarnagroup.com/se/spare-parts/?part=506570104,https://p3.aprimocdn.net/husqvarna/48b3cf5c-f51d-4fed-acba-adfb0112b766/AW-025876_HighResPng.png,"1316;792;1344;829,736;611;764;648,964;480;992;517"
HVA_PL-000027754,STYRNING,30,587080901,MEDBRINGARE,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=587080901,https://p3.aprimocdn.net/husqvarna/48b3cf5c-f51d-4fed-acba-adfb0112b766/AW-025876_HighResPng.png,"738;496;766;533"
HVA_PL-000027754,STYRNING,31,593166101,RATT,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=593166101,https://p3.aprimocdn.net/husqvarna/48b3cf5c-f51d-4fed-acba-adfb0112b766/AW-025876_HighResPng.png,"503;356;531;393"
HVA_PL-000027754,STYRNING,32,593149501,HANDTAG,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=593149501,https://p3.aprimocdn.net/husqvarna/48b3cf5c-f51d-4fed-acba-adfb0112b766/AW-025876_HighResPng.png,"1009;391;1037;428"
HVA_PL-000027754,STYRNING,33,593605201,FIXERPLATTA,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=593605201,https://p3.aprimocdn.net/husqvarna/48b3cf5c-f51d-4fed-acba-adfb0112b766/AW-025876_HighResPng.png,"976;428;1005;464"
HVA_PL-000027754,STYRNING,34,593149401,TAPP,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=593149401,https://p3.aprimocdn.net/husqvarna/48b3cf5c-f51d-4fed-acba-adfb0112b766/AW-025876_HighResPng.png,"890;352;918;389"
HVA_PL-000027754,STYRNING,35,593868801,FJÄDER,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=593868801,https://p3.aprimocdn.net/husqvarna/48b3cf5c-f51d-4fed-acba-adfb0112b766/AW-025876_HighResPng.png,"855;397;883;434"
HVA_PL-000027755,PEDALER,1,597935402,PEDALPLATTA KPL,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=597935402,https://p3.aprimocdn.net/husqvarna/91638581-fb8c-44ac-b43a-adfb0112baab/DO-094672_HighResPng.png,"1324;1055;1338;1092"
HVA_PL-000027755,PEDALER,2,586727401,KNOPP,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=586727401,https://p3.aprimocdn.net/husqvarna/91638581-fb8c-44ac-b43a-adfb0112baab/DO-094672_HighResPng.png,"1293;779;1307;816"
HVA_PL-000027755,PEDALER,3,506570104,SKRUV EHHFM,4,M8x20,https://portal.husqvarnagroup.com/se/spare-parts/?part=506570104,https://p3.aprimocdn.net/husqvarna/91638581-fb8c-44ac-b43a-adfb0112baab/DO-094672_HighResPng.png,"1161;1210;1176;1246,963;1165;977;1202"
HVA_PL-000027755,PEDALER,4,544403101,BROMSARM KPL,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=544403101,https://p3.aprimocdn.net/husqvarna/91638581-fb8c-44ac-b43a-adfb0112baab/DO-094672_HighResPng.png,"1169;205;1183;242"
HVA_PL-000027755,PEDALER,5,725236461,SKRUV EHHFT,2,M6x10,https://portal.husqvarnagroup.com/se/spare-parts/?part=725236461,https://p3.aprimocdn.net/husqvarna/91638581-fb8c-44ac-b43a-adfb0112baab/DO-094672_HighResPng.png,"804;203;818;240"
HVA_PL-000027755,PEDALER,6,506946301,BROMSFJÄDER,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=506946301,https://p3.aprimocdn.net/husqvarna/91638581-fb8c-44ac-b43a-adfb0112baab/DO-094672_HighResPng.png,"1066;1233;1080;1269"
HVA_PL-000027755,PEDALER,7,506992701,BROMSWIRE,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=506992701,https://p3.aprimocdn.net/husqvarna/91638581-fb8c-44ac-b43a-adfb0112baab/DO-094672_HighResPng.png,"854;1350;868;1387"
HVA_PL-000027755,PEDALER,8,735310920,SPÅRRYTTARE,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=735310920,https://p3.aprimocdn.net/husqvarna/91638581-fb8c-44ac-b43a-adfb0112baab/DO-094672_HighResPng.png,"992;1296;1006;1333"
HVA_PL-000027755,PEDALER,9,506535603,DRAGFJÄDER,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=506535603,https://p3.aprimocdn.net/husqvarna/91638581-fb8c-44ac-b43a-adfb0112baab/DO-094672_HighResPng.png,"704;1453;718;1490"
HVA_PL-000027755,PEDALER,10,574411101,REGLAGEKABEL,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=574411101,https://p3.aprimocdn.net/husqvarna/91638581-fb8c-44ac-b43a-adfb0112baab/DO-094672_HighResPng.png,"761;1131;790;1167"
HVA_PL-000027755,PEDALER,11,578776801,KULLED,2,,https://portal.husqvarnagroup.com/se/spare-parts/?part=578776801,https://p3.aprimocdn.net/husqvarna/91638581-fb8c-44ac-b43a-adfb0112baab/DO-094672_HighResPng.png,"568;1216;595;1253,913;1061;940;1098"
HVA_PL-000027755,PEDALER,12,732211601,LOCK NUT,2,M6,https://portal.husqvarnagroup.com/se/spare-parts/?part=732211601,https://p3.aprimocdn.net/husqvarna/91638581-fb8c-44ac-b43a-adfb0112baab/DO-094672_HighResPng.png,"1165;863;1194;900,484;1324;513;1361"
HVA_PL-000027755,PEDALER,13,731231401,MUTTER (HEXAGON),2,M5,https://portal.husqvarnagroup.com/se/spare-parts/?part=731231401,https://p3.aprimocdn.net/husqvarna/91638581-fb8c-44ac-b43a-adfb0112baab/DO-094672_HighResPng.png,"689;1271;717;1307,882;1191;911;1228"
HVA_PL-000027755,PEDALER,14,522430801,FÄSTE,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=522430801,https://p3.aprimocdn.net/husqvarna/91638581-fb8c-44ac-b43a-adfb0112baab/DO-094672_HighResPng.png,"887;303;915;339"
HVA_PL-000027755,PEDALER,15,535475212,SKRUV EHHFM,1,M6x12,https://portal.husqvarnagroup.com/se/spare-parts/?part=535475212,https://p3.aprimocdn.net/husqvarna/91638581-fb8c-44ac-b43a-adfb0112baab/DO-094672_HighResPng.png,"657;285;685;321"
HVA_PL-000027755,PEDALER,17,535480201,RULLE,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=535480201,https://p3.aprimocdn.net/husqvarna/91638581-fb8c-44ac-b43a-adfb0112baab/DO-094672_HighResPng.png,"793;1698;821;1734"
HVA_PL-000027755,PEDALER,18,535480601,SKYDDSPLÅT,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=535480601,https://p3.aprimocdn.net/husqvarna/91638581-fb8c-44ac-b43a-adfb0112baab/DO-094672_HighResPng.png,"931;1576;960;1612"
HVA_PL-000027755,PEDALER,19,535480701,FJÄDER,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=535480701,https://p3.aprimocdn.net/husqvarna/91638581-fb8c-44ac-b43a-adfb0112baab/DO-094672_HighResPng.png,"892;1547;920;1584"
HVA_PL-000027755,PEDALER,20,535480801,LAGERSTÖD,4,,https://portal.husqvarnagroup.com/se/spare-parts/?part=535480801,https://p3.aprimocdn.net/husqvarna/91638581-fb8c-44ac-b43a-adfb0112baab/DO-094672_HighResPng.png,"949;1612;978;1649"
HVA_PL-000027755,PEDALER,21,535480901,LAGERSTÖD,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=535480901,https://p3.aprimocdn.net/husqvarna/91638581-fb8c-44ac-b43a-adfb0112baab/DO-094672_HighResPng.png,"957;1745;986;1782"
HVA_PL-000027755,PEDALER,22,535481001,FÖRSTÄRKNINGSPLATTA,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=535481001,https://p3.aprimocdn.net/husqvarna/91638581-fb8c-44ac-b43a-adfb0112baab/DO-094672_HighResPng.png,"597;1741;626;1777"
HVA_PL-000027755,PEDALER,23,586966401,PEDALGUMMI,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=586966401,https://p3.aprimocdn.net/husqvarna/91638581-fb8c-44ac-b43a-adfb0112baab/DO-094672_HighResPng.png,"1297;1871;1326;1908"
HVA_PL-000027755,PEDALER,24,586966402,PEDALGUMMI,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=586966402,https://p3.aprimocdn.net/husqvarna/91638581-fb8c-44ac-b43a-adfb0112baab/DO-094672_HighResPng.png,"452;1600;480;1637"
HVA_PL-000027755,PEDALER,25,506566501,KLÄMMA,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=506566501,https://p3.aprimocdn.net/husqvarna/91638581-fb8c-44ac-b43a-adfb0112baab/DO-094672_HighResPng.png,"658;1125;687;1162"
HVA_PL-000027755,PEDALER,26,725236461,SKRUV EHHFT,1,M6x10,https://portal.husqvarnagroup.com/se/spare-parts/?part=725236461,https://p3.aprimocdn.net/husqvarna/91638581-fb8c-44ac-b43a-adfb0112baab/DO-094672_HighResPng.png,"627;1093;655;1129"
HVA_PL-000027756,HÖJDJUSTERING,1,594701302,FÄSTE,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=594701302,https://p3.aprimocdn.net/husqvarna/d7bc8f86-fbd5-42e8-81d1-adfb0112b3eb/LV-612970_HighResPng.png,"1084;1256;1098;1291"
HVA_PL-000027756,HÖJDJUSTERING,2,506570103,SKRUV EHHFM,2,M8x16,https://portal.husqvarnagroup.com/se/spare-parts/?part=506570103,https://p3.aprimocdn.net/husqvarna/d7bc8f86-fbd5-42e8-81d1-adfb0112b3eb/LV-612970_HighResPng.png,"774;1483;788;1518,933;1322;948;1358"
HVA_PL-000027756,HÖJDJUSTERING,3,577999901,JUSTERSKRUV,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=577999901,https://p3.aprimocdn.net/husqvarna/d7bc8f86-fbd5-42e8-81d1-adfb0112b3eb/LV-612970_HighResPng.png,"1083;1066;1098;1102"
HVA_PL-000027756,HÖJDJUSTERING,4,588164101,HANDTAG,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=588164101,https://p3.aprimocdn.net/husqvarna/d7bc8f86-fbd5-42e8-81d1-adfb0112b3eb/LV-612970_HighResPng.png,"1344;850;1358;885"
HVA_PL-000027756,HÖJDJUSTERING,5,584871302,LAGER,2,,https://portal.husqvarnagroup.com/se/spare-parts/?part=584871302,https://p3.aprimocdn.net/husqvarna/d7bc8f86-fbd5-42e8-81d1-adfb0112b3eb/LV-612970_HighResPng.png,"1254;1162;1268;1197,827;1128;841;1163"
HVA_PL-000027756,HÖJDJUSTERING,6,506908201,HEIGHT ROD,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=506908201,https://p3.aprimocdn.net/husqvarna/d7bc8f86-fbd5-42e8-81d1-adfb0112b3eb/LV-612970_HighResPng.png,"433;1805;447;1841"
HVA_PL-000027756,HÖJDJUSTERING,7,731231801,MUTTER (HEXAGON),1,M8,https://portal.husqvarnagroup.com/se/spare-parts/?part=731231801,https://p3.aprimocdn.net/husqvarna/d7bc8f86-fbd5-42e8-81d1-adfb0112b3eb/LV-612970_HighResPng.png,"433;1750;453;1780"
HVA_PL-000027756,HÖJDJUSTERING,8,734117201,BRICKA,1,10.5X20x2,https://portal.husqvarnagroup.com/se/spare-parts/?part=734117201,https://p3.aprimocdn.net/husqvarna/d7bc8f86-fbd5-42e8-81d1-adfb0112b3eb/LV-612970_HighResPng.png,"431;1716;451;1746"
HVA_PL-000027756,HÖJDJUSTERING,9,506784601,PENNOR,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=506784601,https://p3.aprimocdn.net/husqvarna/d7bc8f86-fbd5-42e8-81d1-adfb0112b3eb/LV-612970_HighResPng.png,"430;1682;450;1712"
HVA_PL-000027756,HÖJDJUSTERING,10,732211801,LOCK NUT,1,M8,https://portal.husqvarnagroup.com/se/spare-parts/?part=732211801,https://p3.aprimocdn.net/husqvarna/d7bc8f86-fbd5-42e8-81d1-adfb0112b3eb/LV-612970_HighResPng.png,"426;1643;454;1679"
HVA_PL-000027756,HÖJDJUSTERING,11,578040701,LÄNK,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=578040701,https://p3.aprimocdn.net/husqvarna/d7bc8f86-fbd5-42e8-81d1-adfb0112b3eb/LV-612970_HighResPng.png,"789;1871;816;1907"
HVA_PL-000027756,HÖJDJUSTERING,12,584288604,BRICKA,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=584288604,https://p3.aprimocdn.net/husqvarna/d7bc8f86-fbd5-42e8-81d1-adfb0112b3eb/LV-612970_HighResPng.png,"874;1916;902;1951"
HVA_PL-000027756,HÖJDJUSTERING,13,506570105,SKRUV EHHFM,1,M8x25,https://portal.husqvarnagroup.com/se/spare-parts/?part=506570105,https://p3.aprimocdn.net/husqvarna/d7bc8f86-fbd5-42e8-81d1-adfb0112b3eb/LV-612970_HighResPng.png,"917;1938;945;1974"
HVA_PL-000027756,HÖJDJUSTERING,14,544227001,KOPPLINGSSTÅNG,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=544227001,https://p3.aprimocdn.net/husqvarna/d7bc8f86-fbd5-42e8-81d1-adfb0112b3eb/LV-612970_HighResPng.png,"1112;1445;1141;1481"
HVA_PL-000027756,HÖJDJUSTERING,15,721618301,SPLIT PIN,2,,https://portal.husqvarnagroup.com/se/spare-parts/?part=721618301,https://p3.aprimocdn.net/husqvarna/d7bc8f86-fbd5-42e8-81d1-adfb0112b3eb/LV-612970_HighResPng.png,"426;1904;454;1940,701;1539;729;1574"
HVA_PL-000027757,MOTOR,1,531262201,MOTOR,1,HV 586AE (For spare parts see engine IPL),/se/engines/hv586ae/,https://p3.aprimocdn.net/husqvarna/fb3934db-0362-4b2e-9f3d-adfb0112c4cb/DA-020854_HighResPng.png,"1049;766;1064;803"
HVA_PL-000027757,MOTOR,2,578207501,PINNSKRUV,4,,https://portal.husqvarnagroup.com/se/spare-parts/?part=578207501,https://p3.aprimocdn.net/husqvarna/fb3934db-0362-4b2e-9f3d-adfb0112c4cb/DA-020854_HighResPng.png,"1014;1312;1028;1349"
HVA_PL-000027757,MOTOR,4,725545101,SKRUV IHSCM,1,M8x20,https://portal.husqvarnagroup.com/se/spare-parts/?part=725545101,https://p3.aprimocdn.net/husqvarna/fb3934db-0362-4b2e-9f3d-adfb0112c4cb/DA-020854_HighResPng.png,"652;1745;667;1782"
HVA_PL-000027757,MOTOR,5,732211801,LOCK NUT,6,M8,https://portal.husqvarnagroup.com/se/spare-parts/?part=732211801,https://p3.aprimocdn.net/husqvarna/fb3934db-0362-4b2e-9f3d-adfb0112c4cb/DA-020854_HighResPng.png,"832;1933;846;1970"
HVA_PL-000027757,MOTOR,6,529890801,MELLANSTYCKE,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=529890801,https://p3.aprimocdn.net/husqvarna/fb3934db-0362-4b2e-9f3d-adfb0112c4cb/DA-020854_HighResPng.png,"616;1478;631;1514"
HVA_PL-000027757,MOTOR,7,529904101,VÄRMESKÖLD,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=529904101,https://p3.aprimocdn.net/husqvarna/fb3934db-0362-4b2e-9f3d-adfb0112c4cb/DA-020854_HighResPng.png,"718;1158;732;1195"
HVA_PL-000027757,MOTOR,9,577813603,LJUDDÄMPARE,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=577813603,https://p3.aprimocdn.net/husqvarna/fb3934db-0362-4b2e-9f3d-adfb0112c4cb/DA-020854_HighResPng.png,"515;463;530;500"
HVA_PL-000027757,MOTOR,10,725236461,SKRUV EHHFT,2,M6x10,https://portal.husqvarnagroup.com/se/spare-parts/?part=725236461,https://p3.aprimocdn.net/husqvarna/fb3934db-0362-4b2e-9f3d-adfb0112c4cb/DA-020854_HighResPng.png,"403;583;431;620"
HVA_PL-000027757,MOTOR,11,501152201,CLAMP ASSY,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=501152201,https://p3.aprimocdn.net/husqvarna/fb3934db-0362-4b2e-9f3d-adfb0112c4cb/DA-020854_HighResPng.png,"470;1764;496;1800"
HVA_PL-000027757,MOTOR,12,577818502,VÄRMESKÖLD,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=577818502,https://p3.aprimocdn.net/husqvarna/fb3934db-0362-4b2e-9f3d-adfb0112c4cb/DA-020854_HighResPng.png,"251;579;279;616"
HVA_PL-000027757,MOTOR,13,506597401,SKRUV EHHFM,2,M8x23,https://portal.husqvarnagroup.com/se/spare-parts/?part=506597401,https://p3.aprimocdn.net/husqvarna/fb3934db-0362-4b2e-9f3d-adfb0112c4cb/DA-020854_HighResPng.png,"441;1082;470;1119"
HVA_PL-000027757,MOTOR,14,506839401,FJÄDERBRICKA,2,,https://portal.husqvarnagroup.com/se/spare-parts/?part=506839401,https://p3.aprimocdn.net/husqvarna/fb3934db-0362-4b2e-9f3d-adfb0112c4cb/DA-020854_HighResPng.png,"395;1060;423;1097"
HVA_PL-000027757,MOTOR,15,529905701,MOTORBÅGE,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=529905701,https://p3.aprimocdn.net/husqvarna/fb3934db-0362-4b2e-9f3d-adfb0112c4cb/DA-020854_HighResPng.png,"1094;284;1123;321"
HVA_PL-000027757,MOTOR,16,506570104,SKRUV EHHFM,4,M8x20,https://portal.husqvarnagroup.com/se/spare-parts/?part=506570104,https://p3.aprimocdn.net/husqvarna/fb3934db-0362-4b2e-9f3d-adfb0112c4cb/DA-020854_HighResPng.png,"1031;632;1060;669,1231;320;1259;357,961;492;989;528"
HVA_PL-000027757,MOTOR,17,532428287,PLUGG,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=532428287,https://p3.aprimocdn.net/husqvarna/fb3934db-0362-4b2e-9f3d-adfb0112c4cb/DA-020854_HighResPng.png,"733;957;762;994"
HVA_PL-000027757,MOTOR,18,535475212,SKRUV EHHFM,2,M6x12,https://portal.husqvarnagroup.com/se/spare-parts/?part=535475212,https://p3.aprimocdn.net/husqvarna/fb3934db-0362-4b2e-9f3d-adfb0112c4cb/DA-020854_HighResPng.png,"950;140;978;177"
HVA_PL-000027757,MOTOR,19,531223801,VÄRMESKÖLD,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=531223801,https://p3.aprimocdn.net/husqvarna/fb3934db-0362-4b2e-9f3d-adfb0112c4cb/DA-020854_HighResPng.png,"650;157;679;193"
HVA_PL-000027758,BRÄNSLESYSTEM,1,577915001,BRÄNSLETANK,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=577915001,https://p3.aprimocdn.net/husqvarna/e3949bde-8288-453c-827b-adfb01128cb0/ZZ-297532_HighResPng.png,"894;1015;908;1052"
HVA_PL-000027758,BRÄNSLESYSTEM,2,578053801,FÄSTE,1,Up to S/N 20253799999,https://portal.husqvarnagroup.com/se/spare-parts/?part=578053801,https://p3.aprimocdn.net/husqvarna/e3949bde-8288-453c-827b-adfb01128cb0/ZZ-297532_HighResPng.png,"895;1233;909;1270"
HVA_PL-000027758,BRÄNSLESYSTEM,2,578053802,FÄSTE,1,From S/N 20253800001,https://portal.husqvarnagroup.com/se/spare-parts/?part=578053802,https://p3.aprimocdn.net/husqvarna/e3949bde-8288-453c-827b-adfb01128cb0/ZZ-297532_HighResPng.png,"895;1233;909;1270"
HVA_PL-000027758,BRÄNSLESYSTEM,3,578261501,VAJER,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=578261501,https://p3.aprimocdn.net/husqvarna/e3949bde-8288-453c-827b-adfb01128cb0/ZZ-297532_HighResPng.png,"687;521;702;557"
HVA_PL-000027758,BRÄNSLESYSTEM,4,504800004,BRÄNSLESLANG,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=504800004,https://p3.aprimocdn.net/husqvarna/e3949bde-8288-453c-827b-adfb01128cb0/ZZ-297532_HighResPng.png,"664;1453;678;1490"
HVA_PL-000027758,BRÄNSLESYSTEM,5,584248702,FUEL CAP,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=584248702,https://p3.aprimocdn.net/husqvarna/e3949bde-8288-453c-827b-adfb01128cb0/ZZ-297532_HighResPng.png,"532;695;546;732"
HVA_PL-000027758,BRÄNSLESYSTEM,6,725236461,SKRUV EHHFT,1,M6x10,https://portal.husqvarnagroup.com/se/spare-parts/?part=725236461,https://p3.aprimocdn.net/husqvarna/e3949bde-8288-453c-827b-adfb01128cb0/ZZ-297532_HighResPng.png,"554;1102;569;1139"
HVA_PL-000027758,BRÄNSLESYSTEM,7,725249371,SKRUV EHHM,1,M10x25,https://portal.husqvarnagroup.com/se/spare-parts/?part=725249371,https://p3.aprimocdn.net/husqvarna/e3949bde-8288-453c-827b-adfb01128cb0/ZZ-297532_HighResPng.png,"502;1119;516;1155"
HVA_PL-000027758,BRÄNSLESYSTEM,8,732211601,LOCK NUT,1,M6,https://portal.husqvarnagroup.com/se/spare-parts/?part=732211601,https://p3.aprimocdn.net/husqvarna/e3949bde-8288-453c-827b-adfb01128cb0/ZZ-297532_HighResPng.png,"785;1462;800;1498"
HVA_PL-000027758,BRÄNSLESYSTEM,9,535469701,HOSE BRACE,2,,https://portal.husqvarnagroup.com/se/spare-parts/?part=535469701,https://p3.aprimocdn.net/husqvarna/e3949bde-8288-453c-827b-adfb01128cb0/ZZ-297532_HighResPng.png,"418;1549;432;1586,532;1315;546;1352"
HVA_PL-000027759,ELEKTRISK,1,577041601,BATTERI,1,12V 24Ah,https://portal.husqvarnagroup.com/se/spare-parts/?part=577041601,https://p3.aprimocdn.net/husqvarna/db81bc75-0f97-44da-b64e-adfb0112969f/CL-127503_HighResPng.png,"408;1341;422;1378"
HVA_PL-000027759,ELEKTRISK,2,587764301,TIMMÄTARE,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=587764301,https://p3.aprimocdn.net/husqvarna/db81bc75-0f97-44da-b64e-adfb0112969f/CL-127503_HighResPng.png,"1072;1976;1086;2013"
HVA_PL-000027759,ELEKTRISK,4,506836802,REM,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=506836802,https://p3.aprimocdn.net/husqvarna/db81bc75-0f97-44da-b64e-adfb0112969f/CL-127503_HighResPng.png,"291;922;305;959"
HVA_PL-000027759,ELEKTRISK,5,522622101,SKRUV EHHM,2,M6x20,https://portal.husqvarnagroup.com/se/spare-parts/?part=522622101,https://p3.aprimocdn.net/husqvarna/db81bc75-0f97-44da-b64e-adfb0112969f/CL-127503_HighResPng.png,"148;1305;162;1342,542;1100;556;1137"
HVA_PL-000027759,ELEKTRISK,6,522624301,MUTTER,3,M6,https://portal.husqvarnagroup.com/se/spare-parts/?part=522624301,https://p3.aprimocdn.net/husqvarna/db81bc75-0f97-44da-b64e-adfb0112969f/CL-127503_HighResPng.png,"211;1126;225;1162,454;1120;468;1156,608;1585;622;1622"
HVA_PL-000027759,ELEKTRISK,7,725236461,SKRUV EHHFT,1,M6x10,https://portal.husqvarnagroup.com/se/spare-parts/?part=725236461,https://p3.aprimocdn.net/husqvarna/db81bc75-0f97-44da-b64e-adfb0112969f/CL-127503_HighResPng.png,"774;929;788;966"
HVA_PL-000027759,ELEKTRISK,8,506899801,MUTTER,2,,https://portal.husqvarnagroup.com/se/spare-parts/?part=506899801,https://p3.aprimocdn.net/husqvarna/db81bc75-0f97-44da-b64e-adfb0112969f/CL-127503_HighResPng.png,"700;609;714;646,778;1032;792;1068"
HVA_PL-000027759,ELEKTRISK,9,576183801,KABEL,1,Relay-cranking motor,https://portal.husqvarnagroup.com/se/spare-parts/?part=576183801,https://p3.aprimocdn.net/husqvarna/db81bc75-0f97-44da-b64e-adfb0112969f/CL-127503_HighResPng.png,"198;1268;212;1304"
HVA_PL-000027759,ELEKTRISK,10,544442101,TÄNDNINGSSTRÖMBRYTARE,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=544442101,https://p3.aprimocdn.net/husqvarna/db81bc75-0f97-44da-b64e-adfb0112969f/CL-127503_HighResPng.png,"1383;1858;1412;1895"
HVA_PL-000027759,ELEKTRISK,11,544442201,TÄNDNINGSSTRÖMBRYTARE,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=544442201,https://p3.aprimocdn.net/husqvarna/db81bc75-0f97-44da-b64e-adfb0112969f/CL-127503_HighResPng.png,"1305;1950;1331;1987"
HVA_PL-000027759,ELEKTRISK,12,544442301,MUTTER,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=544442301,https://p3.aprimocdn.net/husqvarna/db81bc75-0f97-44da-b64e-adfb0112969f/CL-127503_HighResPng.png,"1303;1795;1332;1832"
HVA_PL-000027759,ELEKTRISK,13,544442401,TÄNDNINGSNYCKEL,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=544442401,https://p3.aprimocdn.net/husqvarna/db81bc75-0f97-44da-b64e-adfb0112969f/CL-127503_HighResPng.png,"1303;1760;1332;1797"
HVA_PL-000027759,ELEKTRISK,14,578338301,KABLAGE,1,Main wiring,https://portal.husqvarnagroup.com/se/spare-parts/?part=578338301,https://p3.aprimocdn.net/husqvarna/db81bc75-0f97-44da-b64e-adfb0112969f/CL-127503_HighResPng.png,"698;525;726;562"
HVA_PL-000027759,ELEKTRISK,15,576183901,KABEL,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=576183901,https://p3.aprimocdn.net/husqvarna/db81bc75-0f97-44da-b64e-adfb0112969f/CL-127503_HighResPng.png,"697;553;726;590"
HVA_PL-000027759,ELEKTRISK,16,586223901,VAJER,1,Battery plus,https://portal.husqvarnagroup.com/se/spare-parts/?part=586223901,https://p3.aprimocdn.net/husqvarna/db81bc75-0f97-44da-b64e-adfb0112969f/CL-127503_HighResPng.png,"697;638;726;674"
